Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","1.16","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","1.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","1.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","1.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.96","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.77","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","1.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.74","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.75","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.97","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.95","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.92","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.93","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.95","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.93","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","1.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","0.55","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.57","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.58","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.35","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.11","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.52","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-0.59","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-0.25","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.03","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","-0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.42","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-0.11","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-1.64","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.51","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-0.58","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-0.51","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.77","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-0.54","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","-0.59","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.54","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.48","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.42","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-0.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-0.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","1.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","0.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.65","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.93","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.75","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.86","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.94","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.74","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.83","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.36","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.69","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.73","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.69","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","-1.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","-0.69","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","-1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","-0.51","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","-0.48","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","-0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","-0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","-0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","-0.29","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","-0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","-0.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","-0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","-0.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","-0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.16","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","1.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","1.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.88","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","1.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","1.16","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","1.25","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","1.35","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","1.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","1.37","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","1.38","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","1.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","1.31","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.49","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","0.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","0.94","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.95","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.59","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.78","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","1.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.92","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","1.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.97","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","1.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","1.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","1.04","X","Ciffre de sources internationales",""
